# This is the run log of LabScaleImpacts
# Experiment type: HOLSAPPLE1 (1)
# Time step used = 0.0002
# Top of regolith surface = 0.136654
# Impactor launch speed = 6.92
# Columns are (values in code units, d is penetration depth):
# [t]    [v_y]    [d]    [x]    [y]    [z]

0.316204    -0.004612    -0.041176    +0.013293    +0.109778    +0.003092
0.316404    -0.004559    -0.041177    +0.013293    +0.109777    +0.003092
0.316604    -0.004570    -0.041178    +0.013292    +0.109776    +0.003093
0.316804    -0.004556    -0.041179    +0.013291    +0.109775    +0.003093
0.317004    -0.004159    -0.041180    +0.013291    +0.109774    +0.003094
0.317204    -0.003748    -0.041180    +0.013290    +0.109774    +0.003094
0.317404    -0.003761    -0.041181    +0.013289    +0.109773    +0.003094
0.317604    -0.003741    -0.041182    +0.013289    +0.109772    +0.003095
0.317804    -0.003825    -0.041183    +0.013288    +0.109771    +0.003095
0.318004    -0.003647    -0.041183    +0.013287    +0.109771    +0.003095
0.318204    -0.003862    -0.041184    +0.013287    +0.109770    +0.003096
0.318404    -0.003830    -0.041185    +0.013286    +0.109769    +0.003096
0.318604    -0.003893    -0.041186    +0.013285    +0.109768    +0.003096
0.318804    -0.004059    -0.041187    +0.013285    +0.109767    +0.003096
0.319004    -0.003894    -0.041187    +0.013284    +0.109767    +0.003097
0.319204    -0.003746    -0.041188    +0.013283    +0.109766    +0.003097
0.319404    -0.003832    -0.041189    +0.013282    +0.109765    +0.003097
0.319604    -0.003758    -0.041190    +0.013282    +0.109764    +0.003097
0.319804    -0.003832    -0.041190    +0.013281    +0.109764    +0.003097
0.320004    -0.003976    -0.041191    +0.013280    +0.109763    +0.003098
0.320204    -0.003880    -0.041192    +0.013280    +0.109762    +0.003098
0.320404    -0.003805    -0.041193    +0.013279    +0.109761    +0.003098
0.320604    -0.003908    -0.041194    +0.013278    +0.109761    +0.003098
0.320804    -0.003884    -0.041194    +0.013277    +0.109760    +0.003098
0.321004    -0.003895    -0.041195    +0.013277    +0.109759    +0.003099
0.321204    -0.003882    -0.041196    +0.013276    +0.109758    +0.003099
0.321404    -0.003985    -0.041197    +0.013275    +0.109757    +0.003099
0.321604    -0.003950    -0.041197    +0.013274    +0.109757    +0.003099
0.321804    -0.003669    -0.041198    +0.013273    +0.109756    +0.003099
0.322004    -0.003439    -0.041199    +0.013272    +0.109755    +0.003100
0.322204    -0.003357    -0.041200    +0.013271    +0.109754    +0.003100
0.322404    -0.003119    -0.041200    +0.013271    +0.109754    +0.003100
0.322604    -0.003020    -0.041201    +0.013270    +0.109753    +0.003100
0.322804    -0.002999    -0.041201    +0.013269    +0.109753    +0.003101
0.323004    -0.003036    -0.041202    +0.013268    +0.109752    +0.003101
0.323204    -0.003145    -0.041203    +0.013267    +0.109751    +0.003101
0.323404    -0.003243    -0.041203    +0.013266    +0.109751    +0.003102
0.323604    -0.003401    -0.041204    +0.013265    +0.109750    +0.003102
0.323804    -0.003418    -0.041205    +0.013264    +0.109749    +0.003102
0.324004    -0.003484    -0.041205    +0.013263    +0.109749    +0.003103
0.324204    -0.003711    -0.041206    +0.013262    +0.109748    +0.003103
0.324404    -0.003564    -0.041207    +0.013261    +0.109747    +0.003104
0.324604    -0.003495    -0.041207    +0.013260    +0.109747    +0.003104
0.324804    -0.003334    -0.041208    +0.013260    +0.109746    +0.003105
0.325004    -0.003261    -0.041209    +0.013259    +0.109745    +0.003105
0.325204    -0.003215    -0.041209    +0.013258    +0.109745    +0.003106
0.325404    -0.003227    -0.041210    +0.013257    +0.109744    +0.003106
0.325604    -0.003197    -0.041211    +0.013256    +0.109743    +0.003107
0.325804    -0.003285    -0.041211    +0.013255    +0.109743    +0.003107
0.326004    -0.003311    -0.041212    +0.013254    +0.109742    +0.003108
0.326204    -0.003220    -0.041213    +0.013253    +0.109741    +0.003108
0.326404    -0.003190    -0.041213    +0.013252    +0.109741    +0.003109
0.326604    -0.003220    -0.041214    +0.013251    +0.109740    +0.003110
0.326804    -0.003162    -0.041215    +0.013250    +0.109739    +0.003110
0.327004    -0.003271    -0.041215    +0.013249    +0.109739    +0.003111
0.327204    -0.003188    -0.041216    +0.013248    +0.109738    +0.003111
0.327404    -0.003180    -0.041216    +0.013247    +0.109738    +0.003112
0.327604    -0.003251    -0.041217    +0.013246    +0.109737    +0.003113
0.327804    -0.003354    -0.041218    +0.013245    +0.109736    +0.003113
0.328004    -0.003311    -0.041218    +0.013244    +0.109736    +0.003114
0.328204    -0.003210    -0.041219    +0.013243    +0.109735    +0.003115
0.328404    -0.003211    -0.041220    +0.013242    +0.109734    +0.003115
0.328604    -0.003273    -0.041220    +0.013240    +0.109734    +0.003116
0.328804    -0.003171    -0.041221    +0.013239    +0.109733    +0.003117
0.329004    -0.003255    -0.041222    +0.013238    +0.109732    +0.003117
0.329204    -0.003130    -0.041222    +0.013237    +0.109732    +0.003118
0.329404    -0.003122    -0.041223    +0.013236    +0.109731    +0.003119
0.329604    -0.003113    -0.041223    +0.013235    +0.109731    +0.003119
0.329804    -0.003290    -0.041224    +0.013234    +0.109730    +0.003120
0.330004    -0.003266    -0.041225    +0.013233    +0.109729    +0.003121
0.330204    -0.003346    -0.041225    +0.013232    +0.109729    +0.003122
0.330404    -0.003415    -0.041226    +0.013231    +0.109728    +0.003122
0.330604    -0.003395    -0.041227    +0.013230    +0.109727    +0.003123
0.330804    -0.003497    -0.041228    +0.013229    +0.109727    +0.003124
0.331004    -0.003643    -0.041228    +0.013228    +0.109726    +0.003125
0.331204    -0.003730    -0.041229    +0.013227    +0.109725    +0.003125
0.331404    -0.003836    -0.041230    +0.013226    +0.109724    +0.003126
0.331604    -0.003892    -0.041231    +0.013225    +0.109723    +0.003127
0.331804    -0.003949    -0.041231    +0.013224    +0.109723    +0.003127
0.332004    -0.004126    -0.041232    +0.013223    +0.109722    +0.003128
0.332204    -0.004212    -0.041233    +0.013222    +0.109721    +0.003129
0.332404    -0.004276    -0.041234    +0.013221    +0.109720    +0.003129
0.332604    -0.004236    -0.041235    +0.013220    +0.109719    +0.003130
0.332804    -0.004150    -0.041236    +0.013219    +0.109718    +0.003131
0.333004    -0.003990    -0.041236    +0.013217    +0.109718    +0.003132
0.333204    -0.003869    -0.041237    +0.013216    +0.109717    +0.003132
0.333404    -0.003780    -0.041238    +0.013215    +0.109716    +0.003133
0.333604    -0.003704    -0.041239    +0.013214    +0.109715    +0.003134
0.333804    -0.003643    -0.041239    +0.013213    +0.109715    +0.003135
0.334004    -0.003530    -0.041240    +0.013211    +0.109714    +0.003136
0.334204    -0.003419    -0.041241    +0.013210    +0.109713    +0.003137
0.334404    -0.003312    -0.041241    +0.013209    +0.109713    +0.003138
0.334605    -0.003196    -0.041242    +0.013208    +0.109712    +0.003138
0.334805    -0.002944    -0.041243    +0.013207    +0.109711    +0.003139
0.335005    -0.002713    -0.041243    +0.013206    +0.109711    +0.003140
0.335205    -0.002616    -0.041244    +0.013205    +0.109710    +0.003141
0.335405    -0.002682    -0.041244    +0.013203    +0.109710    +0.003142
0.335605    -0.002921    -0.041245    +0.013202    +0.109709    +0.003142
0.335805    -0.003147    -0.041245    +0.013201    +0.109709    +0.003143
0.336005    -0.003453    -0.041246    +0.013200    +0.109708    +0.003144
0.336205    -0.003655    -0.041247    +0.013198    +0.109707    +0.003144
0.336405    -0.003857    -0.041247    +0.013197    +0.109707    +0.003145
0.336605    -0.003859    -0.041248    +0.013196    +0.109706    +0.003146
0.336805    -0.003855    -0.041249    +0.013195    +0.109705    +0.003146
0.337005    -0.003953    -0.041250    +0.013194    +0.109704    +0.003147
0.337205    -0.004007    -0.041251    +0.013193    +0.109703    +0.003147
0.337405    -0.004095    -0.041251    +0.013192    +0.109703    +0.003148
0.337605    -0.004187    -0.041252    +0.013191    +0.109702    +0.003149
0.337805    -0.004257    -0.041253    +0.013190    +0.109701    +0.003149
0.338005    -0.004365    -0.041254    +0.013189    +0.109700    +0.003150
0.338205    -0.004516    -0.041255    +0.013188    +0.109699    +0.003151
0.338405    -0.004431    -0.041256    +0.013187    +0.109698    +0.003151
0.338605    -0.004483    -0.041257    +0.013186    +0.109697    +0.003152
0.338805    -0.004582    -0.041257    +0.013185    +0.109697    +0.003152
0.339005    -0.004621    -0.041258    +0.013184    +0.109696    +0.003153
0.339205    -0.004455    -0.041259    +0.013183    +0.109695    +0.003154
0.339405    -0.004555    -0.041260    +0.013182    +0.109694    +0.003154
0.339605    -0.004550    -0.041261    +0.013181    +0.109693    +0.003155
0.339805    -0.004487    -0.041262    +0.013180    +0.109692    +0.003156
0.340005    -0.004490    -0.041263    +0.013179    +0.109691    +0.003156
0.340205    -0.004339    -0.041264    +0.013178    +0.109690    +0.003157
0.340405    -0.004269    -0.041265    +0.013177    +0.109689    +0.003158
0.340605    -0.004236    -0.041265    +0.013176    +0.109689    +0.003158
0.340805    -0.004235    -0.041266    +0.013175    +0.109688    +0.003159
0.341005    -0.004199    -0.041267    +0.013174    +0.109687    +0.003160
0.341205    -0.004128    -0.041268    +0.013173    +0.109686    +0.003160
0.341405    -0.004110    -0.041269    +0.013172    +0.109685    +0.003161
0.341605    -0.003990    -0.041270    +0.013171    +0.109684    +0.003162
0.341805    -0.003893    -0.041270    +0.013170    +0.109684    +0.003162
0.342005    -0.003770    -0.041271    +0.013169    +0.109683    +0.003163
0.342205    -0.003746    -0.041272    +0.013168    +0.109682    +0.003164
0.342405    -0.003794    -0.041273    +0.013167    +0.109681    +0.003164
0.342605    -0.003782    -0.041273    +0.013166    +0.109681    +0.003165
0.342805    -0.003750    -0.041274    +0.013165    +0.109680    +0.003165
0.343005    -0.003844    -0.041275    +0.013164    +0.109679    +0.003166
0.343205    -0.003927    -0.041276    +0.013163    +0.109678    +0.003167
0.343405    -0.004067    -0.041276    +0.013162    +0.109678    +0.003167
0.343605    -0.004226    -0.041277    +0.013161    +0.109677    +0.003168
0.343805    -0.004354    -0.041278    +0.013160    +0.109676    +0.003168
0.344005    -0.004297    -0.041279    +0.013159    +0.109675    +0.003169
0.344205    -0.004324    -0.041280    +0.013158    +0.109674    +0.003170
0.344405    -0.004252    -0.041281    +0.013157    +0.109673    +0.003170
0.344605    -0.004147    -0.041282    +0.013156    +0.109672    +0.003170
0.344805    -0.004227    -0.041282    +0.013155    +0.109672    +0.003171
0.345005    -0.004334    -0.041283    +0.013155    +0.109671    +0.003171
0.345205    -0.004526    -0.041284    +0.013154    +0.109670    +0.003172
0.345405    -0.004666    -0.041285    +0.013153    +0.109669    +0.003172
0.345605    -0.004829    -0.041286    +0.013152    +0.109668    +0.003173
0.345805    -0.004841    -0.041287    +0.013151    +0.109667    +0.003173
0.346005    -0.004752    -0.041288    +0.013150    +0.109666    +0.003174
0.346205    -0.004661    -0.041289    +0.013149    +0.109665    +0.003175
